CENTER_LAT;CENTER_LON;ZIPcode5;PropertyLocation;TotalValue;SQFTmain;Units;Bedrooms;Bathrooms;EffectiveYearBuilt;rowID;RecordingDate;TaxRateArea_CITY;house_type;pool;coordinates;HH_Kids;Owner;lot_area;closest_school;num_school_choices;closest_school_rating;elevation;groceries;parks;crime;walkscore;transit_score;bike_score;Post_ID
34.41835376;-118.4641399;91351;18819 WELLHAVEN ST  SANTA CLARITA CA  91351;435000;1280;1;3;2;1972;4351;28/07/2016;SANTA CLARITA;house;no;(34.418353760000002, -118.46413985);0.733582751;0.678152998;8462.915699;0.23;7;6;433.4064331;7;3;0;55;0;0;35805
34.41360785;-118.467106;91351;27120 CROSSGLADE AVE, NO 2  SANTA CLARITA CA  91351;314000;1250;1;3;2;1981;4352;14/07/2016;SANTA CLARITA;condo;no;(34.413607849999998, -118.46710604);0.733582751;0.678152998;843604.4261;0.16;5;6;425.0804443;7;3;0;60;0;0;35806
34.41360785;-118.467106;91351;27063 CROSSGLADE AVE, NO 6  SANTA CLARITA CA  91351;295000;1114;1;2;2;1980;4353;14/07/2016;SANTA CLARITA;condo;no;(34.413607849999998, -118.46710604);0.733582751;0.678152998;843604.4261;0.16;5;6;425.0804443;7;3;0;60;0;0;35807
34.42284611;-118.4585273;91351;27703 ADONIS LN  SANTA CLARITA CA  91351;520000;2258;1;4;3;2000;4354;06/07/2016;SANTA CLARITA;house;no;(34.422846110000002, -118.45852733);0.733582751;0.678152998;173021.5393;0.34;7;6;508.3535767;9;3;0;29;0;0;35808
34.41350101;-118.4620993;91351;18750 MANDAN STREET, 1112  SANTA CLARITA CA  91351;227000;850;1;2;2;1984;4355;01/07/2016;SANTA CLARITA;house;no;(34.413501009999997, -118.46209933);0.733582751;0.678152998;179999.1184;0.13;4;6;429.5324097;7;2;0;72;0;0;35809
34.41330891;-118.4633825;91351;27238 LUTHER DR, 615  SANTA CLARITA CA  91351;179900;652;1;1;1;1984;4356;29/07/2016;SANTA CLARITA;house;no;(34.413308909999998, -118.46338249999999);0.733582751;0.678152998;188618.8316;0.06;4;6;428.8140259;7;3;0;65;0;0;35810
34.42700778;-118.4778445;91351;19545 BABINGTON ST  SANTA CLARITA CA  91351;67542;1598;1;3;2;1965;4357;25/07/2016;SANTA CLARITA;house;no;(34.427007779999997, -118.47784453);0.733582751;0.678152998;6031.031449;0.09;9;5;405.6520081;6;3;0;27;0;0;35811
34.42701189;-118.4766753;91351;19509 BABINGTON ST  SANTA CLARITA CA  91351;460000;1748;1;4;2;1965;4358;21/07/2016;SANTA CLARITA;house;no;(34.427011890000003, -118.47667525);0.733582751;0.678152998;6163.885202;0.03;9;5;406.6339417;5;3;0;32;0;0;35812
34.42626395;-118.4768559;91351;19515 FOUR OAKS ST  CANYON COUNTRY CA  91351;238448;1960;1;4;2;1965;4359;15/07/2016;SANTA CLARITA;house;no;(34.426263949999999, -118.47685586999999);0.733582751;0.678152998;5927.734001;0.06;9;5;405.9679871;5;3;0;27;0;0;35813
34.42582001;-118.4774223;91351;19532 FOUR OAKS ST  CANYON COUNTRY CA  91351;468000;1694;1;4;2;1965;4360;18/07/2016;SANTA CLARITA;house;no;(34.425820010000002, -118.47742228);0.733582751;0.678152998;6568.05525;0.11;9;5;405.3467102;6;3;0;27;0;0;35814
34.42113344;-118.47684;91351;27436 DOLTON DR  SANTA CLARITA CA  91351;392700;1300;1;3;2;1966;4361;14/07/2016;SANTA CLARITA;house;no;(34.421133439999998, -118.47684002);0.733582751;0.678152998;6007.431099;0.22;10;8;408.855072;5;3;0;59;0;0;35815
34.43817538;-118.4870693;91351;20074 DOROTHY ST  SANTA CLARITA CA  91351;475000;1709;1;4;3;1984;4362;15/07/2016;SANTA CLARITA;house;yes;(34.438175379999997, -118.48706925);0.733582751;0.678152998;7863.567172;0.37;5;7;512.1914673;1;6;0;11;0;0;35816
34.43923231;-118.4871804;91351;28102 FLORENCE LN  SANTA CLARITA CA  91351;484500;1515;1;3;2;1984;4363;11/07/2016;SANTA CLARITA;house;no;(34.439232310000001, -118.4871804);0.733582751;0.678152998;10292.66308;0.43;3;7;525.4191895;0;6;0;9;0;0;35817
34.43657594;-118.4640709;91351;28279 CANYON CREST DR  CANYON COUNTRY CA  91351;695000;3556;1;5;3;2003;4364;26/07/2016;SANTA CLARITA;house;yes;(34.436575939999997, -118.46407087999999);0.733582751;0.678152998;7961.707568;0.53;4;7;484.5603943;0;3;0;4;0;0;35818
34.43813016;-118.4653166;91351;18818 LAUREL CREST LN  CANYON COUNTRY CA  91351;717000;4026;1;6;4;2002;4365;11/07/2016;SANTA CLARITA;house;no;(34.43813016, -118.46531661);0.733582751;0.678152998;8421.855156;0.65;5;7;506.5935364;0;3;0;3;0;0;35819
34.44052411;-118.464422;91351;28512 VALLEY VISTA CT  CANYON COUNTRY CA  91351;675000;3400;1;5;3;2002;4366;08/07/2016;SANTA CLARITA;house;yes;(34.440524109999998, -118.46442202999999);0.733582751;0.678152998;10561.7875;0.8;3;7;528.8566895;0;3;0;4;0;0;35820
34.43912668;-118.467135;91351;28427 HAWKS RIDGE DR  CANYON COUNTRY CA  91351;715000;3846;1;5;4;2002;4367;21/07/2016;SANTA CLARITA;house;no;(34.439126680000001, -118.46713504);0.733582751;0.678152998;19812.83688;0.72;5;8;517.2476807;0;3;0;2;0;0;35821
34.41759666;-118.4852121;91351;26940 TERRI DR  SANTA CLARITA CA  91351;515000;2349;1;4;3;1986;4368;01/07/2016;SANTA CLARITA;condo;no;(34.417596660000001, -118.48521214);0.733582751;0.678152998;343957.6728;0.59;11;8;419.2720337;5;5;0;19;0;0;35822
34.41612223;-118.4846961;91351;19949 TERRI DR  SANTA CLARITA CA  91351;491000;1962;1;3;3;1988;4369;19/07/2016;SANTA CLARITA;condo;no;(34.416122229999999, -118.48469611);0.733582751;0.678152998;166619.9407;0.56;10;6;420.0423889;6;5;0;19;0;0;35823
34.41421918;-118.4838091;91351;26789 PAMELA DR  SANTA CLARITA CA  91351;432000;1337;1;3;2;1985;4370;26/07/2016;SANTA CLARITA;condo;no;(34.414219180000003, -118.48380911);0.733582751;0.678152998;221950.0595;0.42;8;6;427.714325;6;2;0;18;0;0;35824
34.41551611;-118.4853605;91351;26864 HUMMINGBIRD CIR  SANTA CLARITA CA  91351;486000;1666;1;4;3;1989;4371;11/07/2016;SANTA CLARITA;pud;no;(34.415516109999999, -118.4853605);0.733582751;0.678152998;175918.7368;0.54;9;6;418.7650146;5;4;0;23;0;0;35825
34.41416472;-118.4866199;91351;20020 NUTCRACKER CT  SANTA CLARITA CA  91351;425000;1145;1;3;2;1989;4372;23/07/2016;SANTA CLARITA;pud;no;(34.414164720000002, -118.48661988000001);0.733582751;0.678152998;265034.1106;0.5;8;6;423.911377;5;2;0;19;0;0;35826
34.41189828;-118.4817261;91351;19872 COLLINS RD  SANTA CLARITA CA  91351;226053;1700;1;4;3;1986;4373;18/07/2016;SANTA CLARITA;condo;no;(34.411898280000003, -118.48172606);0.733582751;0.678152998;941731.5849;0.24;4;6;436.000061;6;2;0;8;0;0;35827
34.41119462;-118.4803377;91351;19841 COLLINS RD  SANTA CLARITA CA  91351;505000;1962;1;3;3;1986;4374;11/07/2016;SANTA CLARITA;condo;no;(34.411194620000003, -118.48033765);0.733582751;0.678152998;295967.9324;0.2;5;6;438.9970398;6;1;0;10;0;0;35828
34.41939004;-118.4869769;91351;26950 FLO LN, NO 370  SANTA CLARITA CA  91351;295000;1001;1;3;2;1988;4375;22/07/2016;SANTA CLARITA;condo;no;(34.419390040000003, -118.48697694000001);0.733582751;0.678152998;826317.8342;0.54;10;5;421.6733704;5;5;0;42;0;0;35829
34.41939004;-118.4869769;91351;26906 FLO LN, NO 458  SANTA CLARITA CA  91351;226785;964;1;2;2;1988;4376;11/07/2016;SANTA CLARITA;condo;no;(34.419390040000003, -118.48697694000001);0.733582751;0.678152998;826317.8342;0.54;10;5;421.6733704;5;5;0;42;0;0;35830
34.41939004;-118.4869769;91351;26908 FLO LN, NO 462  SANTA CLARITA CA  91351;196856;1003;1;3;2;1988;4377;06/07/2016;SANTA CLARITA;condo;no;(34.419390040000003, -118.48697694000001);0.733582751;0.678152998;826317.8342;0.54;10;5;421.6733704;5;5;0;42;0;0;35831
34.41866214;-118.4900131;91351;20334 RUE CREVIER, NO 619  SANTA CLARITA CA  91351;230000;910;1;2;2;1986;4378;15/07/2016;SANTA CLARITA;condo;no;(34.418662140000002, -118.4900131);0.733582751;0.678152998;278239.5991;0.49;10;5;418.8729248;6;5;0;41;0;0;35832
34.41866214;-118.4900131;91351;20334 RUE CREVIER, NO 619  SANTA CLARITA CA  91351;230000;910;1;2;2;1986;4379;15/07/2016;SANTA CLARITA;condo;no;(34.418662140000002, -118.4900131);0.733582751;0.678152998;532639.9511;0.49;10;5;418.8729248;6;5;0;41;0;0;35833
34.41000082;-118.4825075;91351;26523 CANARY CT  SANTA CLARITA CA  91351;407672;1826;1;3;3;1996;4380;26/07/2016;SANTA CLARITA;pud;no;(34.41000082, -118.4825075);0.733582751;0.678152998;695376.7523;0.12;4;6;445.4642639;6;1;0;9;0;0;35834
34.41000082;-118.4825075;91351;26508 KINGLET PL  SANTA CLARITA CA  91351;367043;1757;1;4;3;1994;4381;29/07/2016;SANTA CLARITA;pud;no;(34.41000082, -118.4825075);0.733582751;0.678152998;695376.7523;0.12;4;6;445.4642639;6;1;0;19;0;0;35835
34.41337457;-118.4892075;91351;26733 NEFF CT  SANTA CLARITA CA  91351;535000;2130;1;4;3;1998;4382;26/07/2016;SANTA CLARITA;pud;no;(34.413374570000002, -118.48920746);0.733582751;0.678152998;171509.2932;0.56;9;6;444.2372131;6;2;0;11;0;0;35836
34.41382372;-118.4876658;91351;26728 SCHREY PL  SANTA CLARITA CA  91351;519000;2435;1;4;3;1998;4383;07/07/2016;SANTA CLARITA;pud;no;(34.413823720000003, -118.48766581);0.733582751;0.678152998;226833.0771;0.52;8;6;441.3684998;5;2;0;13;0;0;35837
34.4144758;-118.4915399;91351;20322 COLINA DR  SANTA CLARITA CA  91351;539000;2235;1;3;3;2000;4384;19/07/2016;SANTA CLARITA;pud;no;(34.414475799999998, -118.49153994);0.733582751;0.678152998;201037.7429;0.58;8;6;433.8314514;5;2;0;16;0;0;35838
34.41236373;-118.4915805;91351;26536 SHELDON AVE  SANTA CLARITA CA  91351;705000;2996;1;3;3;2000;4385;20/07/2016;SANTA CLARITA;house;no;(34.412363730000003, -118.49158054);0.733582751;0.678152998;8131.673725;0.64;8;6;459.4844666;5;2;0;7;0;0;35839
34.40816616;-118.4785919;91351;19608 MONARCH RIDGE DR  SANTA CLARITA CA  91351;465000;1325;1;3;2;1997;4386;06/07/2016;SANTA CLARITA;house;no;(34.40816616, -118.47859191000001);0.733582751;0.678152998;11803.04505;0.16;6;6;463.8140259;6;0;0;22;0;0;35840
34.45780259;-118.4268385;91351;16633 SOLANA LN  CANYON COUNTRY CA  91351;498000;1876;1;3;2;1991;4387;06/07/2016;unincorporated;house;no;(34.45780259, -118.4268385);0.733582751;0.678152998;43572.9536;0.54;1;7;533.0258789;1;0;0;5;0;0;35841
34.44724523;-118.4281459;91351;16738 GAZELEY ST  CANYON COUNTRY CA  91351;209738;796;1;1;1;1937;4388;21/07/2016;unincorporated;house;no;(34.44724523, -118.4281459);0.733582751;0.678152998;18877.5708;0.4;1;7;507.7340088;2;0;0;10;0;0;35842
34.44423617;-118.4299636;91351;16943 FORREST ST  CANYON COUNTRY CA  91351;223042;1560;1;3;2;1981;4389;26/07/2016;unincorporated;house;no;(34.444236170000003, -118.42996357);0.733582751;0.678152998;17913.2005;0.61;1;7;504.1361389;2;0;0;13;0;0;35843
34.44586785;-118.4292777;91351;29522 LOUIS AVE  CANYON COUNTRY CA  91351;447500;556;1;2;2;1940;4390;22/07/2016;unincorporated;house;no;(34.445867849999999, -118.42927765);0.733582751;0.678152998;19591.50915;0.51;1;7;507.576416;2;0;0;12;0;0;35844
34.44086883;-118.534769;91354;27118 RIO PRADO DR  SANTA CLARITA CA  91354;432000;2032;1;3;3;1975;4391;11/07/2016;SANTA CLARITA;pud;no;(34.440868829999999, -118.53476895999999);0.840313072;0.770786745;3371.092881;0.12;6;9;378.4492188;5;8;0;31;0;0;35845
34.44928424;-118.5396434;91354;23125 LOCUST RIDGE CIR  SANTA CLARITA CA  91354;465000;1263;1;3;2;1976;4392;11/07/2016;SANTA CLARITA;house;no;(34.449284239999997, -118.53964338);0.840313072;0.770786745;6601.282245;0.47;5;6;413.9703369;5;8;0;13;0;0;35846
34.44725438;-118.5377679;91354;22935 SYCAMORE CREEK DR  SANTA CLARITA CA  91354;282617;1245;1;3;2;1972;4393;20/07/2016;SANTA CLARITA;house;no;(34.447254379999997, -118.53776786);0.840313072;0.770786745;6410.526249;0.3;6;6;394.7733459;5;6;0;17;0;0;35847
34.44808693;-118.5370329;91354;22905 SYCAMORE CREEK DR  SANTA CLARITA CA  91354;480000;1245;1;3;2;1972;4394;28/07/2016;SANTA CLARITA;house;yes;(34.448086930000002, -118.53703292);0.840313072;0.770786745;6080.519389;0.32;6;6;393.8363953;5;6;0;17;0;0;35848
34.43855542;-118.5374551;91354;27057 ALABASTRO DR  SANTA CLARITA CA  91354;131134;1529;1;3;2;1977;4395;07/07/2016;SANTA CLARITA;house;no;(34.43855542, -118.53745512);0.840313072;0.770786745;9451.546453;0.24;5;9;391.6219482;6;8;0;25;0;0;35849
34.44440042;-118.5480607;91354;27544 COURTVIEW DR  SANTA CLARITA CA  91354;368770;2114;1;4;3;1993;4396;13/07/2016;SANTA CLARITA;house;no;(34.444400420000001, -118.54806068000001);0.840313072;0.770786745;6119.002299;0.67;5;7;378.5071106;6;7;0;38;0;0;35850
34.4435566;-118.5479364;91354;27523 WELLSLEY WAY  SANTA CLARITA CA  91354;655000;1913;1;4;3;1994;4397;06/07/2016;SANTA CLARITA;pud;no;(34.443556600000001, -118.54793638);0.840313072;0.770786745;6757.022726;0.62;5;7;381.9787598;6;8;0;37;0;0;35851
34.44353364;-118.5451773;91354;23422 KINGSTON PL  SANTA CLARITA CA  91354;725000;2631;1;4;3;1996;4398;08/07/2016;SANTA CLARITA;pud;no;(34.443533639999998, -118.54517727);0.840313072;0.770786745;6927.146149;0.52;4;9;400.1174011;6;9;0;28;0;0;35852
34.44311259;-118.546591;91354;27412 BRIARS PL  SANTA CLARITA CA  91354;741000;2626;1;4;3;1994;4399;18/07/2016;SANTA CLARITA;pud;no;(34.443112589999998, -118.54659095);0.840313072;0.770786745;6628.091631;0.59;5;9;396.4691162;6;10;0;26;0;0;35853
34.44303399;-118.5420541;91354;27320 DUXBURY PL  SANTA CLARITA CA  91354;850000;3607;1;4;4;1998;4400;18/07/2016;SANTA CLARITA;house;yes;(34.443033990000004, -118.54205408);0.840313072;0.770786745;7300.50077;0.33;4;9;404.299469;6;10;0;21;0;0;35854
34.45142777;-118.5524843;91354;23857 ROBINDALE PL  VALENCIA CA  91354;462847;1765;1;3;3;1997;4401;07/07/2016;SANTA CLARITA;house;no;(34.451427770000002, -118.55248429);0.840313072;0.770786745;4521.760978;0.43;3;8;375.4995728;3;6;0;33;0;0;35855
34.4525479;-118.5522914;91354;27965 SKYCREST CIRCLE  VALENCIA CA  91354;669000;2139;1;4;4;1996;4402;14/07/2016;SANTA CLARITA;house;yes;(34.452547899999999, -118.55229144);0.840313072;0.770786745;7507.654728;0.39;3;8;377.0082092;3;6;0;33;0;0;35856
34.45410079;-118.5454137;91354;27867 SPRINGTREE PL  VALENCIA CA  91354;378210;1754;1;3;3;1997;4403;07/07/2016;SANTA CLARITA;pud;no;(34.454100789999998, -118.54541365);0.840313072;0.770786745;4156.7041;0.03;5;8;392.2192078;3;7;0;17;0;0;35857
34.45366467;-118.5444467;91354;23304 SUNNYVALE CT  VALENCIA CA  91354;576000;1749;1;3;3;1997;4404;07/07/2016;SANTA CLARITA;pud;no;(34.453664670000002, -118.54444666000001);0.840313072;0.770786745;4881.622858;0.1;5;8;394.6616821;3;7;0;17;0;0;35858
34.45206466;-118.5442903;91354;23302 SUMMERGLEN PL  VALENCIA CA  91354;725000;2784;1;4;3;1996;4405;29/07/2016;SANTA CLARITA;house;yes;(34.452064659999998, -118.54429033);0.840313072;0.770786745;9053.93322;0.18;4;8;403.6425476;3;7;0;19;0;0;35859
34.45287713;-118.5480994;91354;23533 SUMMERGLEN PL  VALENCIA CA  91354;700691;2939;1;5;3;1996;4406;05/07/2016;SANTA CLARITA;pud;no;(34.452877129999997, -118.54809938);0.840313072;0.770786745;5479.440165;0.16;3;8;383.9008179;3;6;0;22;0;0;35860
34.45024045;-118.5490205;91354;27805 SWEETWATER LN  VALENCIA CA  91354;322825;1617;1;3;3;1998;4407;14/07/2016;SANTA CLARITA;pud;no;(34.450240450000003, -118.54902054);0.840313072;0.770786745;3463.666347;0.34;5;8;388.9138489;5;6;0;20;0;0;35861
34.45543505;-118.5430723;91354;23234 SORREL CT  VALENCIA CA  91354;735000;2573;1;3;3;1997;4408;08/07/2016;SANTA CLARITA;pud;no;(34.455435049999998, -118.54307227);0.840313072;0.770786745;6805.062749;0.18;7;8;402.6204224;3;7;0;15;0;0;35862
34.45691233;-118.5466727;91354;23367 LANDMARK WAY  SANTA CLARITA CA  91354;511000;1671;1;3;3;1998;4409;25/07/2016;SANTA CLARITA;pud;no;(34.456912330000002, -118.54667274000001);0.840313072;0.770786745;131935.3285;0.18;2;8;392.9917603;3;7;0;12;0;0;35863
34.46574844;-118.5467199;91354;28532 CALEX DR  VALENCIA CA  91354;640000;2480;1;5;3;1999;4410;27/07/2016;SANTA CLARITA;pud;no;(34.465748439999999, -118.54671987);0.840313072;0.770786745;6692.399371;0.67;5;9;388.7946472;2;6;0;10;0;0;35864
34.46550863;-118.5462757;91354;28548 CALEX DR  VALENCIA CA  91354;650000;2620;1;4;3;1999;4411;20/07/2016;SANTA CLARITA;pud;no;(34.465508630000002, -118.54627573);0.840313072;0.770786745;8789.14255;0.7;5;9;389.9162292;2;6;0;10;0;0;35865
34.46532437;-118.5485776;91354;28429 CALEX DR  VALENCIA CA  91354;675000;2620;1;4;4;1998;4412;29/07/2016;SANTA CLARITA;pud;no;(34.465324369999998, -118.54857757000001);0.840313072;0.770786745;4547.320749;0.58;3;9;386.5705566;2;5;0;14;0;0;35866
34.46153704;-118.5458052;91354;23405 ABBEY GLEN PL  VALENCIA CA  91354;338000;1332;1;2;1;2001;4413;22/07/2016;SANTA CLARITA;condo;no;(34.461537040000003, -118.54580518);0.840313072;0.770786745;63927.58717;0.5;5;8;389.9552917;3;7;0;19;0;0;35867
34.46340349;-118.5443977;91354;28354 MAYFAIR DR  SANTA CLARITA CA  91354;457000;1419;1;3;3;1999;4414;21/07/2016;SANTA CLARITA;pud;no;(34.463403489999997, -118.54439771);0.840313072;0.770786745;106559.7031;0.63;5;8;401.6081238;2;5;0;6;0;0;35868
34.46340349;-118.5443977;91354;28355 MAYFAIR DR  SANTA CLARITA CA  91354;463000;1366;1;3;3;1999;4415;15/07/2016;SANTA CLARITA;pud;no;(34.463403489999997, -118.54439771);0.840313072;0.770786745;106559.7031;0.63;5;8;401.6081238;2;5;0;6;0;0;35869
34.449057;-118.5627872;91354;24242 ENGLISH ROSE PL  VALENCIA CA  91354;486869;2834;1;5;3;2000;4416;20/07/2016;SANTA CLARITA;house;no;(34.449057000000003, -118.56278716999999);0.840313072;0.770786745;4844.511751;0.55;6;8;377.200531;3;4;0;20;0;0;35870
34.44713263;-118.5664284;91354;24472 MONTEVISTA CIR  SANTA CLARITA CA  91354;474000;1694;1;3;3;2001;4417;13/07/2016;SANTA CLARITA;pud;no;(34.447132629999999, -118.56642841);0.840313072;0.770786745;95787.46684;0.47;5;8;391.4900818;3;4;0;25;0;0;35871
34.4422915;-118.5549877;91354;27611 OLIVE MILL CT  VALENCIA CA  91354;615000;2116;1;4;3;2004;4418;01/07/2016;SANTA CLARITA;house;no;(34.442291499999996, -118.55498770000001);0.840313072;0.770786745;5082.380733;0.45;4;8;353.0286865;4;9;0;45;0;0;35872
34.4423947;-118.5561793;91354;27618 SUNNY CREEK DR  VALENCIA CA  91354;504000;2073;1;3;3;2004;4419;08/07/2016;SANTA CLARITA;house;no;(34.442394700000001, -118.55617932);0.840313072;0.770786745;3432.727611;0.38;3;8;351.8702087;3;7;0;45;0;0;35873
34.45713521;-118.5530233;91354;23851 BELCARO CT  VALENCIA CA  91354;600000;2323;1;2;3;2006;4420;08/07/2016;SANTA CLARITA;pud;no;(34.457135209999997, -118.55302329);0.840313072;0.770786745;4055.913956;0.4;3;9;369.2572021;3;6;0;14;0;0;35874
34.43916417;-118.5564489;91354;24006 AMPHORA PL  SANTA CLARITA CA  91354;421438;1761;1;3;3;2004;4421;18/07/2016;SANTA CLARITA;condo;no;(34.439164169999998, -118.55644890000001);0.840313072;0.770786745;80651.58862;0.36;4;7;350.3442078;3;7;0;32;0;0;35875
34.43859393;-118.5576593;91354;27445 COLDWATER DR  SANTA CLARITA CA  91354;445633;1858;1;3;3;2004;4422;21/07/2016;SANTA CLARITA;condo;no;(34.438593930000003, -118.55765929);0.840313072;0.770786745;105925.9886;0.34;4;8;348.4161682;4;7;0;32;0;0;35876
34.43578653;-118.5596849;91354;27319 CEDAR PL  VALENCIA CA  91354;380245;1330;1;3;3;2004;4423;28/07/2016;SANTA CLARITA;condo;no;(34.435786530000001, -118.55968489);0.840313072;0.770786745;26509.372;0.24;4;8;346.3189087;4;6;0;62;0;0;35877
34.45427395;-118.5541952;91354;27988 RED PINE CT  SANTA CLARITA CA  91354;630000;2430;1;2;3;2005;4424;01/07/2016;SANTA CLARITA;pud;no;(34.454273950000001, -118.55419516000001);0.840313072;0.770786745;3809.615331;0.47;3;8;363.9663696;3;6;0;18;0;0;35878
34.45342438;-118.5655014;91354;28363 ESPLANADA DR  SANTA CLARITA CA  91354;459957;2346;1;4;3;2011;4425;01/07/2016;SANTA CLARITA;house;no;(34.453424380000001, -118.56550141);0.840313072;0.770786745;3619.845001;0.64;6;9;389.0578308;3;3;0;14;0;0;35879
34.45354598;-118.5655286;91354;28367 ESPLANADA DR  SANTA CLARITA CA  91354;453465;1993;1;4;3;2011;4426;13/07/2016;SANTA CLARITA;house;no;(34.453545980000001, -118.56552857);0.840313072;0.770786745;3620.593301;0.63;6;9;395.8877258;3;4;0;14;0;0;35880
34.45261814;-118.5640272;91354;28323 VISTA DEL RIO DR  VALENCIA CA  91354;568362;2877;1;4;4;2014;4427;01/07/2016;unincorporated;house;no;(34.452618139999998, -118.56402719);0.840313072;0.770786745;4768.102074;0.64;6;9;386.3747253;3;3;0;11;0;0;35881
34.45122808;-118.5639553;91354;28282 VIA SONATA DR  SANTA CLARITA CA  91354;465000;1784;1;3;3;2012;4428;14/07/2016;SANTA CLARITA;condo;no;(34.45122808, -118.56395528);0.840313072;0.770786745;364442.7153;0.7;7;8;389.4859619;3;3;0;13;0;0;35882
34.45612869;-118.5656663;91354;28506 HERRERA ST  VALENCIA CA  91354;369000;1270;1;2;3;2008;4429;13/07/2016;SANTA CLARITA;condo;no;(34.45612869, -118.56566632000001);0.840313072;0.770786745;93988.47928;0.51;5;9;397.3219604;3;2;0;15;0;0;35883
34.4616032;-118.5565734;91354;23941 BRESCIA DR  VALENCIA CA  91354;380000;1390;1;2;2;2008;4430;29/07/2016;SANTA CLARITA;condo;no;(34.461603199999999, -118.55657343);0.840313072;0.770786745;730523.3709;0.14;4;9;369.558075;2;4;0;36;0;0;35884
34.4616032;-118.5565734;91354;23886 TOSCANA DR  VALENCIA CA  91354;454183;1960;1;4;3;2007;4431;11/07/2016;SANTA CLARITA;condo;no;(34.461603199999999, -118.55657343);0.840313072;0.770786745;730523.3709;0.14;4;9;369.558075;2;4;0;36;0;0;35885
34.4616032;-118.5565734;91354;23816 BRESCIA DR  SANTA CLARITA CA  91354;379000;1390;1;2;2;2007;4432;15/07/2016;SANTA CLARITA;condo;no;(34.461603199999999, -118.55657343);0.840313072;0.770786745;730523.3709;0.14;4;9;369.558075;2;4;0;36;0;0;35886
34.4616032;-118.5565734;91354;23925 CALLE DEL SOL DRIVE  VALENCIA CA  91354;415600;1429;1;3;3;2016;4433;14/07/2016;SANTA CLARITA;condo;no;(34.461603199999999, -118.55657343);0.840313072;0.770786745;730523.3709;0.14;4;9;369.558075;2;4;0;36;0;0;35887
34.46530946;-118.5722071;91354;29077 STERLING LN  VALENCIA CA  91354;712000;3011;1;5;3;2015;4434;07/07/2016;SANTA CLARITA;house;no;(34.46530946, -118.57220713);0.840313072;0.770786745;4805.146598;0.16;3;10;444.3340149;1;2;0;3;0;0;35888
34.46418813;-118.5673379;91354;24533 ROSETTE LN  SANTA CLARITA CA  91354;785000;3159;1;5;3;2013;4435;15/07/2016;SANTA CLARITA;house;no;(34.464188129999997, -118.56733788);0.840313072;0.770786745;9039.441481;0.14;3;10;418.374115;1;4;0;15;0;0;35889
34.46104635;-118.5667921;91354;28811 VIA BELTERRA  VALENCIA CA  91354;561113;2141;1;4;3;2008;4436;05/07/2016;SANTA CLARITA;pud;no;(34.461046349999997, -118.56679207000001);0.840313072;0.770786745;7443.720881;0.28;4;10;426.9891968;2;3;0;14;0;0;35890
34.45961595;-118.5684178;91354;28807 PANORAMA COURT  SANTA CLARITA CA  91354;565000;2141;1;4;3;2010;4437;29/07/2016;SANTA CLARITA;pud;no;(34.45961595, -118.56841783);0.840313072;0.770786745;4269.25039;0.33;5;10;425.3747253;2;2;0;11;0;0;35891
34.45959412;-118.5666842;91354;28734 N COAL MOUNTAIN CT  VALENCIA CA  91354;486926;2236;1;4;3;2007;4438;22/07/2016;SANTA CLARITA;pud;no;(34.459594119999998, -118.5666842);0.840313072;0.770786745;4142.7492;0.37;5;10;404.3733215;2;3;0;9;0;0;35892
34.4592633;-118.5674815;91354;28717 COAL MOUNTAIN CT  VALENCIA CA  91354;519847;2236;1;4;3;2007;4439;01/07/2016;SANTA CLARITA;pud;no;(34.459263299999996, -118.56748147);0.840313072;0.770786745;4233.83055;0.37;5;10;415.8988953;2;3;0;15;0;0;35893
34.46109943;-118.5641326;91354;28862 COAL MOUNTAIN CT  VALENCIA CA  91354;669548;3583;1;5;4;2007;4440;25/07/2016;SANTA CLARITA;pud;no;(34.461099429999997, -118.56413262);0.840313072;0.770786745;7807.397377;0.32;3;9;406.7769775;2;3;0;26;0;0;35894
34.45492161;-118.5654582;91354;28414 HERRERA ST  VALENCIA CA  91354;422389;1660;1;3;3;2011;4441;15/07/2016;unincorporated;condo;no;(34.45492161, -118.56545819);0.840313072;0.770786745;150778.1926;0.56;6;9;404.3303833;3;4;0;12;0;0;35895
34.45891945;-118.5573372;91354;28604 N PIETRO DR  VALENCIA CA  91354;425000;1580;1;3;3;2011;4442;20/07/2016;SANTA CLARITA;condo;no;(34.458919450000003, -118.55733716);0.840313072;0.770786745;180134.3362;0.14;4;9;367.8830872;3;4;0;34;0;0;35896
34.45483317;-118.5726988;91354;28524 FARRIER DR  VALENCIA CA  91354;724200;3286;1;4;4;2015;4443;06/07/2016;SANTA CLARITA;house;no;(34.454833170000001, -118.57269882);0.840313072;0.770786745;5735.756539;0.45;5;10;405.5869141;2;1;0;8;0;0;35897
34.45512039;-118.5736751;91354;24904 HEARTH CT  VALENCIA CA  91354;724000;2965;1;3;3;2013;4444;14/07/2016;unincorporated;house;no;(34.455120389999998, -118.57367513);0.840313072;0.770786745;7372.727266;0.43;5;10;408.0749512;2;1;0;16;0;0;35898
