CENTER_LAT,CENTER_LON,ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,lot_area,closest_school,num_school_choices,closest_school_rating,elevation,groceries,parks,crime,walkscore,transit_score,bike_score
34.09920263,-118.05524318,91780,5423 GOLDEN WEST AVE  TEMPLE CITY CA  91780,793344.0,1932,1,4,2,1979,20178588020026,2016-07-18,TEMPLE CITY,house,no,"(34.099202630000001, -118.05524318000001)",0.611233967271119,0.6268022998673154,6708.21180049,0.36,8.0,8.0,108.8169403076172,7.0,4.0,0.0,38,0,0
34.09945168,-118.05653805,91780,9707 NADINE ST  TEMPLE CITY CA  91780,297156.0,1428,1,3,2,1957,20178588021007,2016-07-12,TEMPLE CITY,house,no,"(34.099451680000001, -118.05653805)",0.611233967271119,0.6268022998673154,5407.45999931,0.33,9.0,8.0,109.8319091796875,7.0,4.0,0.0,36,0,0
34.1004466,-118.05603872,91780,5469 SARA MAR LN  TEMPLE CITY CA  91780,660000.0,1418,1,3,2,1956,20178588022014,2016-07-08,TEMPLE CITY,house,yes,"(34.100446599999998, -118.05603872)",0.611233967271119,0.6268022998673154,10198.1025501,0.36,11.0,8.0,111.336669921875,6.0,3.0,0.0,52,0,0
34.09821998,-118.06338155,91780,9446 DAINES DR  TEMPLE CITY CA  91780,297243.0,3300,1,5,4,1988,20178588028009,2016-07-22,TEMPLE CITY,house,no,"(34.098219980000003, -118.06338155)",0.611233967271119,0.6268022998673154,12228.5781532,0.11,11.0,8.0,110.98489379882808,6.0,4.0,0.0,36,0,0
34.09776082,-118.0635972,91780,9431 OLIVE ST  TEMPLE CITY CA  91780,1090000.0,4222,1,4,5,2005,20178588028024,2016-07-13,TEMPLE CITY,house,no,"(34.097760819999998, -118.0635972)",0.611233967271119,0.6268022998673154,13718.792596000001,0.14,11.0,8.0,110.6494903564453,6.0,4.0,0.0,36,0,0
34.09827881,-118.06672746,91780,5455 HILTON AVE  TEMPLE CITY CA  91780,729300.0,1866,1,3,2,1956,20178588030009,2016-07-18,TEMPLE CITY,house,no,"(34.098278809999996, -118.06672746)",0.611233967271119,0.6268022998673154,5218.48931322,0.24,12.0,8.0,112.30980682373051,6.0,4.0,0.0,49,0,0
34.09546996,-118.05383959,91780,9822 MILOANN ST  TEMPLE CITY CA  91780,843030.0,1145,1,2,1,1942,20178589008020,2016-07-26,TEMPLE CITY,house,no,"(34.095469960000003, -118.05383959)",0.611233967271119,0.6268022998673154,10276.8207988,0.53,10.0,8.0,102.94652557373051,7.0,5.0,0.0,46,0,0
34.09499859,-118.05368058,91780,5119 ARDENEL AVE  TEMPLE CITY CA  91780,791000.0,1828,1,3,2,1971,20178589008031,2016-07-28,TEMPLE CITY,house,no,"(34.094998590000003, -118.05368058000001)",0.611233967271119,0.6268022998673154,7054.1225853,0.56,10.0,8.0,102.3678207397461,8.0,5.0,0.0,44,0,0
34.09168502,-118.05604790000001,91780,4912 CAMELLIA AVE  TEMPLE CITY CA  91780,276896.0,1596,1,3,2,1956,20178589016013,2016-07-20,TEMPLE CITY,house,yes,"(34.09168502, -118.05604790000001)",0.611233967271119,0.6268022998673154,8206.21232851,0.53,10.0,9.0,99.0138168334961,12.0,6.0,0.0,60,0,0
34.09279344,-118.05024126,91780,4922 WILLMONTE AVE  TEMPLE CITY CA  91780,880000.0,1813,1,3,3,1960,20178589026001,2016-07-11,TEMPLE CITY,house,no,"(34.092793440000001, -118.05024126000001)",0.611233967271119,0.6268022998673154,7982.82775232,0.36,10.0,5.0,100.06484985351558,10.0,6.0,0.0,48,0,0
34.09664646,-118.06551214,91780,9324 OLIVE ST  TEMPLE CITY CA  91780,302342.0,1398,1,2,2,1956,20178590002004,2016-07-27,TEMPLE CITY,house,no,"(34.096646460000002, -118.06551214)",0.611233967271119,0.6268022998673154,9688.12570269,0.18,11.0,9.0,109.49673461914058,9.0,4.0,0.0,45,0,0
34.09630978,-118.06327619,91780,5327 BUTTONS AVE  TEMPLE CITY CA  91780,82759.0,1761,1,3,2,1956,20178590003025,2016-07-12,TEMPLE CITY,house,no,"(34.096309779999999, -118.06327619)",0.611233967271119,0.6268022998673154,6380.53685547,0.23,11.0,8.0,107.8567657470703,8.0,4.0,0.0,45,0,0
34.09452139,-118.06509797,91780,9321 PENTLAND ST  TEMPLE CITY CA  91780,1616815.0,3929,1,5,6,2016,20178590009031,2016-07-15,TEMPLE CITY,house,no,"(34.094521389999997, -118.06509797)",0.611233967271119,0.6268022998673154,9769.71064972,0.1,9.0,9.0,106.46371459960942,10.0,5.0,0.0,42,0,0
34.09406478,-118.06044024,91780,9526 KENNERLY ST  TEMPLE CITY CA  91780,695000.0,1091,1,3,1,1947,20178590014018,2016-07-28,TEMPLE CITY,house,no,"(34.094064779999997, -118.06044024000001)",0.611233967271119,0.6268022998673154,6625.30935188,0.28,10.0,9.0,103.4455184936523,10.0,5.0,0.0,53,0,0
34.09042651,-118.05913742,91780,4838 FIESTA AVE  TEMPLE CITY CA  91780,665449.0,2150,1,3,3,1991,20178590017010,2016-07-26,TEMPLE CITY,house,no,"(34.09042651, -118.05913742)",0.611233967271119,0.6268022998673154,6811.54544984,0.38,10.0,9.0,98.50823974609376,10.0,6.0,0.0,60,0,0
34.09310418,-118.06152605,91780,9468 LA ROSA DR  TEMPLE CITY CA  91780,769900.0,1317,1,2,2,1950,20178590022017,2016-07-28,TEMPLE CITY,house,no,"(34.093104179999997, -118.06152605)",0.611233967271119,0.6268022998673154,8778.11306071,0.21,10.0,9.0,102.18567657470699,10.0,6.0,0.0,50,0,0
34.09088423,-118.06586236,91780,9220 SPARKLETT ST  TEMPLE CITY CA  91780,848000.0,1711,1,3,2,1982,20178590028012,2016-07-13,TEMPLE CITY,house,no,"(34.09088423, -118.06586236)",0.611233967271119,0.6268022998673154,8199.83517366,0.14,10.0,9.0,102.42190551757808,11.0,5.0,0.0,42,0,0
34.08864266,-118.05725989,91780,4505 TEMPLE CITY BLVD  TEMPLE CITY CA  91780,449587.0,2664,1,5,5,1981,20178592001038,2016-07-20,TEMPLE CITY,house,no,"(34.088642659999998, -118.05725989)",0.611233967271119,0.6268022998673154,6271.75385077,0.54,10.0,9.0,95.21669006347656,11.0,6.0,0.0,63,0,0
34.10599281,-118.04777820000001,91007,2806 BRADFORD AVE  ARCADIA CA  91007,2000000.0,5321,1,5,4,2012,20178586003020,2016-07-29,ARCADIA    ,house,no,"(34.105992809999996, -118.04777820000001)",0.5706190435305228,0.5422855670988237,10579.564547799999,0.28,7.0,10.0,114.52734375,4.0,3.0,0.0,38,0,0
34.10697554,-118.04779884,91007,2712 BRADFORD AVE  ARCADIA CA  91007,932032.0,2322,1,3,2,1955,20178586003026,2016-07-20,ARCADIA    ,house,no,"(34.106975540000001, -118.04779884)",0.5706190435305228,0.5422855670988237,10504.9930983,0.34,7.0,10.0,115.6891403198242,3.0,3.0,0.0,53,0,0
34.10739272,-118.04150786,91007,2701 LONGLEY WAY  ARCADIA CA  91007,2185722.0,6747,1,5,5,2015,20178586007001,2016-07-13,ARCADIA    ,house,yes,"(34.10739272, -118.04150786)",0.5706190435305228,0.5422855670988237,16150.588565099999,0.04,6.0,10.0,111.6337432861328,2.0,3.0,0.0,44,0,0
34.10477903,-118.04331923,91007,10424 E LIVE OAK AVE  TEMPLE CITY CA  91007,734570.0,1398,1,3,2,1968,20178586013032,2016-07-29,TEMPLE CITY,house,no,"(34.104779030000003, -118.04331922999999)",0.5706190435305228,0.5422855670988237,6302.81434648,0.25,7.0,10.0,110.06344604492192,1.0,3.0,0.0,40,0,0
34.10485535,-118.04305509,91007,5647 HALIFAX RD  TEMPLE CITY CA  91007,96909.0,2154,1,2,3,1956,20178586013033,2016-07-25,TEMPLE CITY,house,no,"(34.104855350000001, -118.04305509)",0.5706190435305228,0.5422855670988237,8090.818151800001,0.23,7.0,10.0,110.2249984741211,1.0,3.0,0.0,42,0,0
34.0840402,-118.06547025,91770,4241 ARICA AVE  ROSEMEAD CA  91770,484000.0,953,1,2,1,1942,20178592011015,2016-07-07,ROSEMEAD   ,house,no,"(34.084040199999997, -118.06547025)",0.5811656047232128,0.5031858303618402,8160.04849008,0.25,12.0,6.0,94.41866302490234,9.0,6.0,0.0,53,0,0
34.08267535,-118.06567168,91770,4139 ARICA AVE  ROSEMEAD CA  91770,264846.0,1565,1,3,2,1946,20178592011025,2016-07-25,ROSEMEAD   ,house,no,"(34.082675350000002, -118.06567167999999)",0.5811656047232128,0.5031858303618402,7429.22775111,0.33,12.0,6.0,94.70784759521484,9.0,6.0,0.0,57,0,0
34.08393221,-118.06674124,91770,4227 CLAUDIA AVE  ROSEMEAD CA  91770,280482.0,1465,1,3,2,1966,20178592012015,2016-07-19,ROSEMEAD   ,house,no,"(34.08393221, -118.06674124)",0.5811656047232128,0.5031858303618402,8588.80330055,0.23,12.0,6.0,95.56031799316406,9.0,6.0,0.0,56,0,0
34.08799258,-118.06894506,91770,9153 EVANSPORT DR  ROSEMEAD CA  91770,44522.0,908,1,2,1,1950,20178592019062,2016-07-20,ROSEMEAD   ,house,no,"(34.087992579999998, -118.06894506)",0.5811656047232128,0.5031858303618402,5919.20475056,0.09,14.0,6.0,100.52639770507808,10.0,4.0,0.0,55,0,0
34.08806965,-118.07066018,91770,4516 SULTANA AVE  ROSEMEAD CA  91770,189638.0,908,1,2,1,1950,20178592020075,2016-07-11,ROSEMEAD   ,house,no,"(34.088069650000001, -118.07066018)",0.5811656047232128,0.5031858303618402,5773.76699992,0.18,14.0,6.0,102.78933715820308,10.0,4.0,0.0,56,0,0
34.09002523,-118.07253459,91770,9017 EVANSPORT DR  ROSEMEAD CA  91770,548000.0,1076,1,3,2,1955,20178592021062,2016-07-18,ROSEMEAD   ,house,no,"(34.090025230000002, -118.07253459)",0.5811656047232128,0.5031858303618402,5621.37290129,0.34,14.0,6.0,106.0643768310547,11.0,4.0,0.0,44,0,0
34.0771826,-118.06340098,91770,9427 DE ADALENA ST  ROSEMEAD CA  91770,689000.0,2040,1,4,3,1968,20178593010023,2016-07-06,ROSEMEAD   ,house,no,"(34.0771826, -118.06340098)",0.5811656047232128,0.5031858303618402,8984.06370252,0.1,10.0,6.0,83.68537139892578,16.0,6.0,0.0,49,0,0
34.0749369,-118.06196733,91770,3612 VANE AVE  ROSEMEAD CA  91770,532000.0,1322,1,3,2,1963,20178593016006,2016-07-01,ROSEMEAD   ,house,no,"(34.074936899999997, -118.06196733)",0.5811656047232128,0.5031858303618402,7316.66955121,0.16,10.0,6.0,80.20999908447266,18.0,6.0,0.0,36,0,0
34.07451612,-118.06193168,91770,3546 VANE AVE  ROSEMEAD CA  91770,154713.0,1388,1,3,2,1951,20178593016009,2016-07-26,ROSEMEAD   ,house,no,"(34.074516119999998, -118.06193168)",0.5811656047232128,0.5031858303618402,6435.77213154,0.17,10.0,6.0,79.99446868896484,18.0,6.0,0.0,36,0,0
34.07289927,-118.06244922,91770,9454 OLNEY ST  ROSEMEAD CA  91770,460000.0,858,1,2,1,1948,20178593018022,2016-07-19,ROSEMEAD   ,house,no,"(34.072899270000001, -118.06244922)",0.5811656047232128,0.5031858303618402,6098.58500155,0.24,8.0,6.0,80.10871124267578,17.0,6.0,0.0,43,0,0
34.07551916,-118.05976297,91770,9610 MARSHALL ST  ROSEMEAD CA  91770,525000.0,1605,1,4,3,1946,20178593020015,2016-07-06,ROSEMEAD   ,house,no,"(34.075519159999999, -118.05976296999999)",0.5811656047232128,0.5031858303618402,8977.16033208,0.27,9.0,6.0,80.60161590576172,19.0,6.0,0.0,42,0,0
34.07747031,-118.05958747,91770,3752 ELLIS LN  ROSEMEAD CA  91770,212546.0,1280,1,3,2,1965,20178593022023,2016-07-20,ROSEMEAD   ,house,no,"(34.077470310000002, -118.05958747)",0.5811656047232128,0.5031858303618402,6371.19125074,0.29,10.0,6.0,83.4224853515625,16.0,6.0,0.0,44,0,0
34.07346311,-118.05830255,91770,9703 OLNEY ST  ROSEMEAD CA  91770,158565.0,1776,1,3,2,1970,20178593028004,2016-07-21,ROSEMEAD   ,house,no,"(34.073463109999999, -118.05830254999999)",0.5811656047232128,0.5031858303618402,7451.84389999,0.39,8.0,6.0,79.64986419677734,19.0,7.0,0.0,41,0,0
34.07347242,-118.05753161,91770,9727 OLNEY ST  ROSEMEAD CA  91770,55943.0,1042,1,2,2,1955,20178593028008,2016-07-25,ROSEMEAD   ,house,no,"(34.073472420000002, -118.05753161)",0.5811656047232128,0.5031858303618402,7622.024849400001,0.43,10.0,6.0,80.1357650756836,20.0,7.0,0.0,44,0,0
34.07926377,-118.06586721,91770,9339 GUESS ST  ROSEMEAD CA  91770,508000.0,1041,1,3,1,1949,20178594006017,2016-07-11,ROSEMEAD   ,house,no,"(34.079263769999997, -118.06586720999999)",0.5811656047232128,0.5031858303618402,8800.04124925,0.24,11.0,6.0,90.4125518798828,14.0,6.0,0.0,56,0,0
34.07972281,-118.06876629,91770,9220 STEELE ST  ROSEMEAD CA  91770,1023800.0,2665,2,4,3,1957,20178594007005,2016-07-21,ROSEMEAD   ,house,no,"(34.07972281, -118.06876629)",0.5811656047232128,0.5031858303618402,17559.432648599995,0.32,12.0,8.0,93.30801391601562,13.0,6.0,0.0,79,0,0
34.07923959,-118.07060357,91770,9123 GUESS ST  ROSEMEAD CA  91770,560000.0,1457,2,2,1,1926,20178594008027,2016-07-12,ROSEMEAD   ,house,no,"(34.07923959, -118.07060357)",0.5811656047232128,0.5031858303618402,8663.227699299998,0.32,12.0,8.0,93.7481689453125,14.0,6.0,0.0,62,0,0
34.07915702,-118.0724238,91770,9017 GUESS ST  ROSEMEAD CA  91770,216800.0,1356,1,2,1,1951,20178594008037,2016-07-20,ROSEMEAD   ,house,no,"(34.079157019999997, -118.0724238)",0.5811656047232128,0.5031858303618402,5791.6672523,0.3,11.0,7.0,94.49870300292969,13.0,6.0,0.0,65,0,0
34.07815773,-118.06601508,91770,9333 RALPH ST  ROSEMEAD CA  91770,351536.0,880,1,3,1,1935,20178594012016,2016-07-15,ROSEMEAD   ,house,no,"(34.078157730000001, -118.06601508)",0.5811656047232128,0.5031858303618402,8764.81089949,0.18,10.0,6.0,88.75822448730469,15.0,6.0,0.0,56,0,0
34.07855859,-118.06493523,91770,3859 RIO HONDO AVE  ROSEMEAD CA  91770,260592.0,1149,1,3,2,1963,20178594012020,2016-07-08,ROSEMEAD   ,house,no,"(34.07855859, -118.06493523)",0.5811656047232128,0.5031858303618402,5346.22274774,0.18,11.0,6.0,88.45729064941406,14.0,6.0,0.0,55,0,0
34.07705285,-118.07008683,91770,9121 DE ADALENA ST  ROSEMEAD CA  91770,696900.0,1698,1,3,2,1955,20178594015003,2016-07-07,ROSEMEAD   ,house,no,"(34.077052850000001, -118.07008682999999)",0.5811656047232128,0.5031858303618402,10303.599999799999,0.18,11.0,6.0,89.12732696533203,16.0,6.0,0.0,57,0,0
34.06761936,-118.07086593,91770,3262 LEYBURN DR  ROSEMEAD CA  91770,200367.0,1302,1,3,2,1963,20178595008054,2016-07-05,ROSEMEAD   ,house,yes,"(34.067619360000002, -118.07086593)",0.5811656047232128,0.5031858303618402,6525.66995316,0.22,11.0,6.0,77.19429779052734,20.0,6.0,0.0,62,0,0
34.06339386,-118.07290989,91770,3020 ROSEMEAD PL  ROSEMEAD CA  91770,395051.0,2400,1,4,3,1995,20178595011017,2016-07-28,ROSEMEAD   ,house,no,"(34.063393859999998, -118.07290989000001)",0.5811656047232128,0.5031858303618402,5894.73555027,0.5,11.0,6.0,75.7174072265625,17.0,6.0,0.0,69,0,0
34.06466849,-118.0700155,91770,3133 HEGLIS AVE  ROSEMEAD CA  91770,52968.0,1080,1,3,2,1955,20178595014008,2016-07-27,ROSEMEAD   ,house,no,"(34.064668490000003, -118.0700155)",0.5811656047232128,0.5031858303618402,6615.36959845,0.31,12.0,6.0,74.79146575927734,19.0,6.0,0.0,56,0,0
34.13682886,-117.88284074,91741,928 BRANTFELL PL  GLENDORA CA  91741,504000.0,1799,1,4,3,1977,20178625003057,2016-07-05,GLENDORA   ,pud,no,"(34.136828860000001, -117.88284074000001)",0.6507483148634754,0.7213526790814578,3969.41649835,0.3,6.0,7.0,206.61102294921884,6.0,15.0,0.0,29,0,0
34.13907258,-117.88411437,91741,1033 ELDERBERRY DR  GLENDORA CA  91741,1490000.0,4451,1,4,5,2016,20178625017060,2016-07-06,GLENDORA   ,house,no,"(34.139072579999997, -117.88411437000001)",0.6507483148634754,0.7213526790814578,21796.326635900004,0.31,6.0,7.0,212.89764404296884,5.0,14.0,0.0,21,0,0
34.14230938,-117.88693522,91741,367 N BALDY VISTA AVE  GLENDORA CA  91741,990000.0,3043,1,4,3,1968,20178625023004,2016-07-21,GLENDORA   ,house,no,"(34.14230938, -117.88693522)",0.6507483148634754,0.7213526790814578,20234.6620067,0.5,4.0,7.0,223.9830322265625,4.0,15.0,0.0,11,0,0
34.14364698,-117.88675390000002,91741,1165 W DONINGTON ST  GLENDORA CA  91741,822850.0,2758,1,4,2,1956,20178625024009,2016-07-29,GLENDORA   ,house,yes,"(34.14364698, -117.88675390000002)",0.6507483148634754,0.7213526790814578,23101.6235472,0.53,4.0,7.0,229.781005859375,4.0,15.0,0.0,11,0,0
34.14481068,-117.88400117,91741,1067 W DONINGTON ST  GLENDORA CA  91741,152264.0,2844,1,5,3,1962,20178625024025,2016-07-06,GLENDORA   ,house,yes,"(34.144810679999999, -117.88400117)",0.6507483148634754,0.7213526790814578,20853.170197400003,0.45,3.0,7.0,245.0246734619141,4.0,13.0,0.0,16,0,0
34.13164336,-117.88076661,91741,850 W HEBER ST  GLENDORA CA  91741,480000.0,1422,1,3,2,1955,20178634006012,2016-07-29,GLENDORA   ,house,yes,"(34.131643359999998, -117.88076660999999)",0.6507483148634754,0.7213526790814578,8299.19146051,0.23,9.0,6.0,205.1483154296875,5.0,13.0,0.0,67,0,0
34.13123328,-117.87869369999999,91741,753 BRIDWELL ST  GLENDORA CA  91741,486654.0,1242,1,3,2,1960,20178634006044,2016-07-28,GLENDORA   ,house,no,"(34.131233279999996, -117.87869369999999)",0.6507483148634754,0.7213526790814578,8248.30904725,0.17,10.0,6.0,206.8708648681641,5.0,12.0,0.0,67,0,0
34.13171258,-117.87497051,91741,321 BRIGHTVIEW DR  GLENDORA CA  91741,502000.0,1258,1,3,2,1952,20178634016030,2016-07-01,GLENDORA   ,house,no,"(34.131712579999999, -117.87497051)",0.6507483148634754,0.7213526790814578,6635.95034971,0.3,10.0,6.0,213.8168029785156,5.0,11.0,0.0,68,0,0
34.14009063,-117.87565570000001,91741,311 TRAYER AVE  GLENDORA CA  91741,659000.0,1787,1,3,3,1955,20178635008014,2016-07-07,GLENDORA   ,house,no,"(34.140090630000003, -117.87565570000001)",0.6507483148634754,0.7213526790814578,10339.7689977,0.11,5.0,8.0,221.1273956298828,6.0,10.0,0.0,43,0,0
34.13855252,-117.87589006,91741,617 PARK VIEW TER  GLENDORA CA  91741,845000.0,2621,1,4,4,2009,20178635027029,2016-07-01,GLENDORA   ,pud,no,"(34.138552519999998, -117.87589006)",0.6507483148634754,0.7213526790814578,5978.85022283,0.14,5.0,8.0,218.12237548828116,6.0,9.0,0.0,41,0,0
34.13790674,-117.87408584,91741,587 PARK VIEW TER  GLENDORA CA  91741,447000.0,1330,1,2,2,2009,20178635028102,2016-07-25,GLENDORA   ,condo,no,"(34.137906739999998, -117.87408584000001)",0.6507483148634754,0.7213526790814578,59996.0189854,0.13,6.0,8.0,219.7908630371094,5.0,8.0,0.0,67,0,0
34.15285273,-117.85080091,91741,1016 N ENTRADA WAY  GLENDORA CA  91741,422247.0,1957,1,3,2,1975,20178636022101,2016-07-15,GLENDORA   ,house,yes,"(34.152852729999999, -117.85080091)",0.6507483148634754,0.7213526790814578,12018.8973972,0.41,3.0,8.0,321.7485656738281,0.0,3.0,0.0,6,0,0
34.14746244,-117.86012749999999,91741,435 E SIERRA MADRE AVE  GLENDORA CA  91741,1725000.0,4443,1,4,4,1962,20178636032002,2016-07-26,GLENDORA   ,house,yes,"(34.147462439999998, -117.86012749999999)",0.6507483148634754,0.7213526790814578,42395.1399553,0.47,6.0,8.0,284.6365661621094,2.0,4.0,0.0,18,0,0
34.1533873,-117.84673494,91741,1049 CORONET ST  GLENDORA CA  91741,740000.0,2080,1,4,2,1962,20178636039017,2016-07-01,GLENDORA   ,house,no,"(34.153387299999999, -117.84673494)",0.6507483148634754,0.7213526790814578,13284.2043596,0.5,3.0,8.0,318.8169250488281,0.0,3.0,0.0,4,0,0
34.14747952,-117.8711601,91741,714 N WESTRIDGE AVE  GLENDORA CA  91741,829000.0,1898,1,4,2,1976,20178636040010,2016-07-26,GLENDORA   ,house,yes,"(34.147479519999997, -117.8711601)",0.6507483148634754,0.7213526790814578,13649.9393567,0.33,4.0,8.0,252.4857025146484,2.0,4.0,0.0,18,0,0
34.15103695,-117.83858787,91741,910 DALTON SPRINGS LN  GLENDORA CA  91741,780000.0,2463,1,4,3,1979,20178636045021,2016-07-18,GLENDORA   ,house,yes,"(34.151036949999998, -117.83858787)",0.6507483148634754,0.7213526790814578,31009.027556999998,0.69,2.0,9.0,322.0451965332031,0.0,2.0,0.0,13,0,0
34.15605892,-117.86055711,91741,1170 N EASLEY CANYON RD  GLENDORA CA  91741,2065500.0,4955,1,5,6,1999,20178636050009,2016-07-15,GLENDORA   ,house,yes,"(34.15605892, -117.86055711)",0.6507483148634754,0.7213526790814578,87720.6315378,0.85,1.0,8.0,385.050537109375,0.0,3.0,0.0,1,0,0
34.14618886,-117.86859624,91741,640 N WASHINGTON AVE  GLENDORA CA  91741,625041.0,2368,1,4,3,1978,20178637005033,2016-07-22,GLENDORA   ,house,no,"(34.146188860000002, -117.86859624)",0.6507483148634754,0.7213526790814578,9504.20855271,0.48,4.0,8.0,249.9974365234375,4.0,3.0,0.0,33,0,0
34.14362076,-117.87153392,91741,441 W LEADORA AVE  GLENDORA CA  91741,565000.0,1494,1,2,2,1953,20178637010004,2016-07-01,GLENDORA   ,house,no,"(34.143620759999997, -117.87153392)",0.6507483148634754,0.7213526790814578,14344.799548700003,0.3,4.0,8.0,232.7197418212891,5.0,4.0,0.0,42,0,0
34.14361528,-117.86780502,91741,229 W LEADORA AVE  GLENDORA CA  91741,493757.0,1590,1,3,2,1953,20178637012026,2016-07-01,GLENDORA   ,house,no,"(34.143615279999999, -117.86780502000001)",0.6507483148634754,0.7213526790814578,7358.11033869,0.44,4.0,8.0,239.7895965576172,4.0,4.0,0.0,54,0,0
34.14183834,-117.86619768,91741,119 W WHITCOMB AVE  GLENDORA CA  91741,151710.0,960,1,3,1,1930,20178637018022,2016-07-07,GLENDORA   ,house,no,"(34.14183834, -117.86619768)",0.6507483148634754,0.7213526790814578,7070.21660161,0.47,6.0,8.0,238.0960388183594,4.0,5.0,0.0,72,0,0
34.14081965,-117.86585628,91741,337 N GLENDORA AVE  GLENDORA CA  91741,575200.0,1762,4,4,4,1930,20178637029009,2016-07-12,GLENDORA   ,house,no,"(34.140819649999997, -117.86585628)",0.6507483148634754,0.7213526790814578,7499.24759923,0.47,6.0,8.0,238.3867034912109,5.0,6.0,0.0,72,0,0
34.139346200000006,-117.86026942,91741,432 E BENNETT AVE  GLENDORA CA  91741,554020.0,1294,1,3,3,1950,20178638009020,2016-07-22,GLENDORA   ,house,no,"(34.139346200000006, -117.86026941999999)",0.6507483148634754,0.7213526790814578,13044.3427537,0.37,7.0,8.0,249.64031982421884,4.0,6.0,0.0,65,0,0
34.13622474,-117.85963749,91741,457 E FOOTHILL BLVD  GLENDORA CA  91741,500000.0,1105,1,2,1,1951,20178638010020,2016-07-01,GLENDORA   ,house,no,"(34.136224740000003, -117.85963749)",0.6507483148634754,0.7213526790814578,10400.1092,0.44,8.0,8.0,245.9311370849609,3.0,7.0,0.0,66,0,0
34.13500624,-117.86839102,91741,135 S PENNSYLVANIA AVE  GLENDORA CA  91741,527000.0,912,1,2,1,1963,20178638024012,2016-07-07,GLENDORA   ,house,no,"(34.135006240000003, -117.86839102)",0.6507483148634754,0.7213526790814578,5733.4341017,0.45,11.0,8.0,229.2229461669922,4.0,7.0,0.0,82,0,0
34.13396162,-117.86312653,91741,207 S WABASH AVE  GLENDORA CA  91741,445000.0,890,1,3,1,1923,20178639005005,2016-07-18,GLENDORA   ,house,no,"(34.133961620000001, -117.86312653)",0.6507483148634754,0.7213526790814578,4830.70239873,0.6,11.0,8.0,237.1686859130859,4.0,8.0,0.0,73,0,0
34.13352125,-117.86188482,91741,223 S MINNESOTA AVE  GLENDORA CA  91741,638000.0,1850,2,4,2,1964,20178639006011,2016-07-13,GLENDORA   ,house,no,"(34.133521250000001, -117.86188482)",0.6507483148634754,0.7213526790814578,6640.14269773,0.57,8.0,8.0,237.6344757080078,3.0,8.0,0.0,73,0,0
34.13304376,-117.86044175,91741,428 MYRTLE AVE  GLENDORA CA  91741,660000.0,1592,1,3,2,1968,20178639008005,2016-07-19,GLENDORA   ,house,no,"(34.13304376, -117.86044175000001)",0.6507483148634754,0.7213526790814578,9145.31179862,0.51,7.0,8.0,239.6925964355469,3.0,7.0,0.0,65,0,0
34.13161752,-117.86103622,91741,324 S MINNESOTA AVE  GLENDORA CA  91741,435000.0,1198,1,2,1,1949,20178639009022,2016-07-01,GLENDORA   ,house,no,"(34.131617519999999, -117.86103622)",0.6507483148634754,0.7213526790814578,5903.27619982,0.44,9.0,8.0,236.5161895751953,3.0,7.0,0.0,64,0,0
34.12999813,-117.86056956,91741,519 S PASADENA AVE  GLENDORA CA  91741,318510.0,1488,2,4,2,1958,20178639011011,2016-07-20,GLENDORA   ,house,no,"(34.129998129999997, -117.86056956)",0.6507483148634754,0.7213526790814578,6192.02010122,0.34,8.0,8.0,233.5542907714844,3.0,7.0,0.0,60,0,0
34.13012076,-117.86057254,91741,515 S PASADENA AVE  GLENDORA CA  91741,367510.0,1760,2,4,2,1958,20178639011012,2016-07-20,GLENDORA   ,house,no,"(34.130120759999997, -117.86057254000001)",0.6507483148634754,0.7213526790814578,7715.98259981,0.34,8.0,8.0,233.5180816650391,3.0,7.0,0.0,60,0,0
34.13027153,-117.86057046,91741,507 S PASADENA AVE  GLENDORA CA  91741,367512.0,1822,2,4,2,1925,20178639011013,2016-07-20,GLENDORA   ,house,no,"(34.130271530000002, -117.86057046000001)",0.6507483148634754,0.7213526790814578,9389.15729684,0.35,8.0,8.0,233.7120666503906,3.0,7.0,0.0,64,0,0
34.13153209,-117.86496429,91741,389 S GLENDORA AVE  GLENDORA CA  91741,440000.0,1380,1,3,3,2013,20178639016061,2016-07-22,GLENDORA   ,condo,no,"(34.13153209, -117.86496429)",0.6507483148634754,0.7213526790814578,16379.383029799998,0.46,10.0,6.0,229.8933563232422,4.0,8.0,0.0,75,0,0
34.13633255,-117.85546597,91741,651 E FOOTHILL BLVD  GLENDORA CA  91741,713000.0,2209,1,4,3,1960,20178646008017,2016-07-22,GLENDORA   ,house,no,"(34.136332549999999, -117.85546597)",0.6507483148634754,0.7213526790814578,10058.655002500002,0.2,7.0,8.0,252.7266998291016,3.0,6.0,0.0,45,0,0
34.13574654,-117.85725793,91741,556 E FOOTHILL BLVD  GLENDORA CA  91741,570000.0,1222,1,3,2,1955,20178646009009,2016-07-21,GLENDORA   ,house,yes,"(34.13574654, -117.85725793)",0.6507483148634754,0.7213526790814578,9378.3990037,0.3,8.0,8.0,248.8580322265625,3.0,6.0,0.0,58,0,0
